restaurant_name,address,zip_code,restaurant_key
NEW CHINA RESTAURANT INC.,2438 W DIVISION ST,60622,1675
ACADEMIA DE LA SALUD,14215 COIT RD #124,75234,1676
FAIR PARK GROCERY,2203 LAGOW ST,75210,1677
THE CRESCENT GARDENS,3021 S HAMPTON RD,75224,1678
ZING ORIENTAL MARKET,9658 PLANO RD,75238,1679
TORTAS INSURGENTES 2,201 W JEFFERSON BLVD,75208,1680
JENI'S SPLENDID ICE CREAMS,2649 MAIN ST,75226,1681
SS JERK,6114 S WESTERN AVE,60636,1682
Chipotle Mexican Grill,6 W GRAND AVE,60654,1683
DUNKIN' DONUTS,333 W NORTH AVE,60610,1684
Fifolet Cajun,1942 W DIVISION ST,60622,1685
PLANTA QUEEN,413 N CLARK ST,60654,1686
JERKJA876,819 S PULASKI RD,60624,1687
JONATHON'S OAK CLIFF,1111 N BECKLEY AVE,75203,1688
YAKUP BEY URI,4640-4642 N KEDZIE AVE,60625,1689
SUN SUB AND CHICKEN,321 N LARAMIE AVE,60644,1690
PALACE GRILL,1408 W MADISON ST,60607,1691
SUN WAH BAR-B-Q INC CO,5039-5043 N BROADWAY,60640,1692
Z & V FOODS,2625 W 79TH ST,60652,1693
"SUMMIT GROCERY ROGERS PARK, INC",7300 N ROGERS AVE,60626,1694
PRESBYTERIAN HOSPITAL - HAMON TOWER,8200 WALNUT HILL LN,75231,1695
SWIFT-T #8,9666 PLANO RD,75238,1696
FOOD RITE MARKET-GROCERY,2215 S MARSALIS AVE,75216,1697
FLORBENDER MIDDLE EAST FAST GRILLED FOOD INC.,135 N KEDZIE AVE,60612,1698
LITTLE FOLKS COTTAGE INC,5926-5930 W MADISON ST,60644,1699
POTSTICKER HOUSE INC.,3139 S HALSTED ST,60608,1700
NORTH CHICAGO SUBS LLC,4309 N Milwaukee AVE,60641,1701
TRADER JOE'S,2001 GREENVILLE AVE,75206,1702
DOMINO'S PIZZA,3144 W DEVON AVE,60659,1703
NICKY'S CHINESE FOOD,5231 S WOODLAWN AVE,60615,1704
RML CHICAGO,3435 W VAN BUREN,60624,1705
LAWRENCE HALL YOUTH SERVICE,4833 N FRANCISCO AVE,60625,1706
CICI'S PIZZA #44,2441 GUS THOMASSON RD,75228,1707
LE MERIDIEN DALLAS BY THE GALLERIA CAFETERIA,13402 NOEL RD,75240,1708
DOUBLETREE BY HILTON HOTEL DALLAS MARKET CENTER,2015 MARKET CENTER BLVD,75207,1709
FULL FILLED,2017 S ERVAY ST,75215,1710
MCDONALDS,705 W JEFFERSON BLVD,75208,1711
OAK CLIFF SOCIAL CLUB,238 W DAVIS ST,75208,1712
CAFE ORCHID,1746 W ADDISON ST,60613,1713
TO DINE FOR - THAI BISTRO,1546 - 1548 W CHICAGO AVE,60642,1714
B.P.,7559 S STATE ST,60619,1715
PEPE TACO,11652 S WESTERN AVE,60643,1716
SEAFOOD/MEAT,10020 MARSH LN,75229,1717
SOUTH LOOP MARKET,1720 S MICHIGAN AVE,60616,1718
LOS CUATES DE JUANITA'S,2757-2759 W 71ST ST,60629,1719
"11 DINING,LLC",8750 W BRYN MAWR AVE,60631,1720
HARVEY'S,657 W 31ST ST,60616,1721
MIMI'S CHICKENS,3748 W DIVISION ST,60651,1722
BENCHMARK BAR & GRILL,1508-1510 N WELLS ST,60610,1723
Mercado del Pueblo,2559 W DIVISION ST,60622,1724
COBBLESTONE,4337 N LINCOLN AVE,60618,1725
GENGHIS GRILL,5500 GREENVILLE AVE #402,75206,1726
FLAMINGO LIQUORS,4125 FAIRMOUNT ST,75219,1727
FIESTA MART #65 PRODUCE,2225 W LEDBETTER DR,75224,1728
GOJI CAFE,2330 ROYAL LN #900,75229,1729
BILLY EARL DADE MIDDLE SCHOOL,2727 GRAND AVE,75215,1730
YUTAKA SUSHI,2633 MCKINNEY AVE #140,75204,1731
CRAB & CLAW,7932 GREAT TRINITY FOREST WAY #114A,75217,1732
HARLOWE MXM RIGHT,2823 MAIN ST,75226,1733
LOS RANCHEROS MEXICAN RESTAURANT,10261 FERGUSON,75228,1734
LA PARRILLA LATIN FOOD 2,5938-5940 N BROADWAY,60660,1735
"COLES SLF, LLC",7415-7419 S EXCHANGE AVE,60649,1736
WALMART #5617,4626 W DIVERSEY AVE,60639,1737
THE WEED SPOT,502 N MADISON AVE,75208,1738
DOLLAR TREE #06254,10304 LAKE JUNE RD,75217,1739
WAFFLES,211 S AKARD ST #101,75202,1740
RESIDENCE INN-DALLAS PARK CENTRAL,7642 LYNDON B JOHNSON FRWY,75251,1741
PANERA BREAD #6212,1725 W Harrison ST,60612,1742
"CREATIVE LITTLE ONES CHILD CARE, INC",358-370 E 71ST ST,60619,1743
LINCOLN SQUARE TAPROOM,4721 N LINCOLN AVE,60625,1744
DUNKIN DONUTS,203 N LA SALLE ST,60601,1745
"CARNICERIA LA HACIENDA NO. 3, INC.",2744 W 55TH ST,60632,1746
PROHIBITION TOTAL HOLISTIC CAFE,1234 N HALSTED ST,60642,1747
"JAMISON'S SOUL FOOD, LLC",1800 W 87TH ST,60620,1748
FAITH FAMILY ACADEMY EARLY CHILDHOOD,3415 S RL THORNTON FRWY,75224,1749
EL TAQUITO,5427 EAST GRAND AVE,75223,1750
MOE'S SOUTHWEST GRILL,8008 CEDAR SPRINGS RD C2181,75235,1751
WATER WHEELS SNOWCONE #1,9185 BRUTON RD #A,75217,1752
MARRIOTT CONCIERGE LOUNGE @16TH FLR,650 N PEARL EXPW,75201,1753
RIVER PIG SALOON,1720 GREENVILLE AVE,75206,1754
MONARCH CATERING COMPANY,955 W GRAND AVE,60642,1755
EL RUISENOR Y EL SOL ACADEMY,2717 W TOUHY AVE,60645,1756
Emerald Isle,6684-6686 N NORTHWEST HWY,60631,1757
EGGSPERIENCE IN LAKEVIEW,3231-3233 N BROADWAY,60657,1758
CHINA LING,7075 N WESTERN AVE,60645,1759
OLD PUEBLO CANTINA,1200-02 W WEBSTER AVE,60614,1760
THE LITTLE INDIA,1109 W BRYN MAWR AVE,60660,1761
MORDECAI BROWN,3632 N CLARK ST,60613,1762
LA STELLA ITALIAN VERACE,2330 FLORA ST #150,75201,1763
ROWE-CLARK MATH & SCIENCE ACADEMY,3645 W CHICAGO AVE,60651,1764
ROSAS TAMALES,3811 W 63RD ST,60629,1765
NEVERIA LA FLOR DE MAYO,4146 S ARCHER AVE,60632,1766
STEPPING STONES NURSERY SCHOOL,5910-5912 W MONTROSE AVE,60634,1767
JUST A DASH FOOD SERVICE GROUP,79 W MONROE ST,60603,1768
CHINA  STAR,4716 N MILWAUKEE AVE,60630,1769
"LITTLE CAESAR ENTERPRISES, INC.",7963 S CICERO AVE,60652,1770
LALO'S MEXICAN RESTAURANT,733 W MAXWELL ST,60607,1771
JOE'S BREAKFAST & GRILL,1156 1/2 W 51ST ST,60609,1772
Cullen,10650 S Eberhart (500E),60628,1773
NICKY'S HOT DOGS,4601 S PULASKI RD,60632,1774
NAGUARA AREPAS & SUPERMARKET,3434-3440 W MONTROSE AVE,60618,1775
CRUMBL COOKIES,6186 RETAIL RD #110,75231,1776
KSP HENDERSON,1921 N HENDERSON AVE,75206,1777
MARILLAC SOCIAL CENTER INC.,212 S FRANCISCO AVE,60612,1778
NEW KITCHEN,2415 W PETERSON AVE,60659,1779
RAGADAN,4409 N BROADWAY,60640,1780
THOMAS COFFEE SHOP,1657 E 87TH ST,60617,1781
SUPER MERCADO MONTERREY KITCHEN,1120 S WESTMORELAND RD,75211,1782
OISHII,5627 SMU BLVD,75206,1783
NEW YORK FOOD MART,4136 N BROADWAY,60613,1784
SHAKE SHACK,12 S MICHIGAN AVE,60603,1785
LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,600 E GRAND AVE,60611,1786
STRINGS,2141 S ARCHER AVE,60616,1787
THE TALBOTT HOTEL,20 E DELAWARE PL,60611,1788
BOB'S PIZZA,1518 E HARPER CT,60615,1789
"LA BAGUETTE NORTH, INC.",5712 N CLARK ST,60660,1790
OBBIES PIZZA,6654 W ARCHER AVE,60638,1791
GOLDEN GAI SUSHI,1144 W 18TH ST,60608,1792
SUPERMERCADO CUAUHTEMOC INC,2502-2506 S KEDZIE AVE,60623,1793
MA AND PA'S SNACK BAR INSIDE BINGO,928 S BUCKNER,75217,1794
SONIC DRIVE IN,3650 FRANKFORD RD,75287,1795
CENTERPLATE C1 LOBBYSIDE,650 S GRIFFIN ST,75202,1796
MAPLE STREET BISCUIT COMPANY,14999 PRESTON RD #D226,75254,1797
RAUL S. QUINTANILLA SR.  MIDDLE SCHOOL STEAM ACADEMY,2700 REMOND DR,75211,1798
ROYAL CHOPSTIX,9625 WEBB CHAPEL RD #400,75220,1799
FAIRMONT HOTEL PYRAMID,1717 N AKARD ST,75201,1800
KING KTV,2002 S WENTWORTH,60616,1801
"EL ORIGINAL CHAVAS TACOS, INC.",2333 W GRAND AVE,60612,1802
CIAO GOURMET T-1,11601 W TOUHY AVE,60666,1803
GANBEII,2439 N CLARK,60614,1804
URBANBELLY WICKER PARK,1542 N DAMEN AVE,60622,1805
UNLEAVENED FRESH KITCHEN,8031 WALNUT HILL LN #1150,75231,1806
FIRST PRESBYTERIAN CHURCH,408 PARK AVE,75201,1807
HAROLD'S CHICKEN,1711 E 87TH ST,60617,1808
"MOBIL,CHESTER'S& MICHOACANA",4247-4259 W LAWRENCE AVE,60630,1809
MARIA'S ICE CREAM & FRUTERIA,6870 SHADY BROOK LN,75231,1810
ACCENT FOOD SERVICES- ULTA,4786 MOUNTAIN CREEK PKWY,75236,1811
CENTRAL MARKET SEAFOOD/MEAT,5750 E LOVERS LN,75206,1812
RAMIREZ FAST FOOD,1521 W GRAND AVE,60642,1813
STARBUCKS COFFEE # 16696,1599 N CLYBOURN AVE,60642,1814
WOW BAO,1 W WACKER DR,60601,1815
"BENCHMARK HOSPITALITY OF CHICAGO, LLC",325 N LA SALLE ST BLDG,60654,1816
QDOBA MEXICAN EATS # 2154,175 W JACKSON BLVD,60604,1817
"SOUTHPOINT NURSING & REHABILITATION CENTER, LLC",1010 W 95TH ST,60643,1818
CAROL'S PUB,4659 N CLARK ST,60640,1819
"RICH'S DELI & LIQUOR, INC",857 N WESTERN AVE,60622,1820
QUE BUEN TACO,8131 BRUTON RD,75217,1821
FUJI YAMA,18217 MIDWAY RD #108,75287,1822
RUSH 24/7 #3,303 E LEDBETTER DR,75216,1823
TEXACO 24/7,8008 S POLK ST,75232,1824
EL VOCHITO TAQUERIA RESTAURANT,8424 HARRY HINES BLVD,75235,1825
A-STAR CONVENIENCE STORE,7010 BRUTON RD,75217,1826
SK DONUTS,5181 KELLER SPRINGS RD #103,75248,1827
WINGSTOP,2627 W JEFFERSON BLVD #214,75211,1828
ROZANA,6118-6120 N LINCOLN AVE,60659,1829
MISERICORDIA/MCAULEY HOME,2060 W GRANVILLE AVE,60659,1830
FREEHAND CHICAGO,17-19 E OHIO ST,60611,1831
SEASHELL RESTAURANTS,601 E 79TH ST,60619,1832
FIESTA MART #212 MEAT,3230 MARTIN LUTHER KING JR BLVD,75210,1833
EL CHISME,4440 S WESTERN AVE,60609,1834
Hannah G.Solomon Elementary  School,6206 N HAMLIN AVE,60659,1835
"MP SQUARED SUBS, LLC",1730-1732 W LAWRENCE AVE,60640,1836
AMATITLAN LLC,4053 N KEDZIE AVE,60618,1837
TWEETY DEES DAYCARE CENTER,7322 S DAMEN AVE,60636,1838
FLO,1434 W CHICAGO AVE,60642,1839
HIENIE'S,10359 S TORRENCE AVE,60617,1840
Rizzo's Bar & Inn,3658 N CLARK ST,60613,1841
Polish Food Inc,3104 N CENTRAL AVE,60634,1842
SUMMER HOUSE (T2 MAIN),11601 W TOUHY AVE,60666,1843
POLLO EXPRESS PILSEN,1315 W 18TH ST,60608,1844
EL SOLAZO,5600 S PULASKI RD,60629,1845
MICHAEL M. BOONE ELEMENTARY SCHOOL,8385 DURHAM ST,75225,1846
NEVERIA Y FRUTERIA LA FRESITA,8433 LAKE JUNE RD,75217,1847
TARGET/STARBUCKS,13131 MONTFORT DR #100,75240,1848
LITTLE CAESARS,2231 W LEDBETTER DR STE 200,75224,1849
TUYET TOFU,9780 WALNUT ST #260,75243,1850
STARBUCKS,500 N AKARD #100,75201,1851
INSTACART,2717 N CLARK ST,60614,1852
TAI HO YEE FOOD CO,2422 S WENTWORTH AVE,60616,1853
PIPPINS TAVERN,39 E CHICAGO AVE,60611,1854
STROGER CAFE,1969 W OGDEN AVE,60612,1855
RAVENSWOOD ICE CREAM,2000 W MONTROSE AVE,60618,1856
TEA MONSTER,108 N STATE ST,60602,1857
BOUNCE SPORTING CLUB CHICAGO,324-326 W CHICAGO AVE,60654,1858
TACOZTLAN RESTAURANTE MEXICANO INC,4933 S ASHLAND AVE,60609,1859
NUTS N MORE,5352 W DEVON AVE,60646,1860
JEWEL FOOD STORE #3282,4729 N CENTRAL AVE,60630,1861
67 SEAFOOD MARKET,6658 S COTTAGE GROVE AVE,60637,1862
VEGAN NOW 2GO,1536 E 75TH ST,60619,1863
"GYRO GRILL MG, INC",3660 W 111TH ST,60655,1864
TEASER'S PUB,7123 W HIGGINS AVE,60656,1865
SUBWAY,4242 S WENTWORTH AVE,60609,1866
LINDO GUADALAJARA RESTAURANT,4761 N CLARK ST,60640,1867
QUICK BITE CARRY OUT,5155 N WESTERN AVE,60625,1868
FINLEY DUNNE'S,3458 N LINCOLN AVE,60657,1869
WILLIE LILL'S,433 W DIVERSEY PKWY,60614,1870
DUNKIN DONUTS,2337 N CICERO AVE,60639,1871
DOLCE RIVIERA,2950 N HARWOOD ST #115,75201,1872
ODOMS' BBQ,1971 SINGLETON BLVD,75212,1873
EL CENTRO COLLEGE CULINARY KITCHEN #7,11830 WEBB CHAPEL RD #1200,75234,1874
RUBY'S DELI & GROCERY,1417 N COCKRELL HILL RD #101,75211,1875
MURPHY EXPRESS CONVENIENCE STORE #8962,11939 PLANO RD,75042,1876
DALLAS TOWER CLUB INC,1601 ELM ST,75201,1877
"POTBELLY SANDWICH WORKS, LLC",1293 N MILWAUKEE AVE,60622,1878
DOUGH BROS,400 N STATE ST,60654,1879
TRUE FOOD KITCHEN,1-9 W ERIE ST,60654,1880
EL BIGGIE,4049 W 79TH ST,60652,1881
BBQ FOR YOU,5100 S RACINE AVE,60609,1882
LOST SOUL FOUND,1017 W ARMITAGE AVE,60614,1883
LITTLE FITZ,3333 N FITZHUGH AVE,75204,1884
DUNKIN DONUTS,2805 W DIVISION ST,60622,1885
SYMPHONY OF SOUTH SHORE,2425 E SOUTH SHORE DR,60649,1886
CUBA 312,2054 W ROSCOE ST,60618,1887
"LATIN SCHOOL OF CHICAGO, LOWER SCHOOL",45 W NORTH BLVD,60610,1888
WENDY'S,2215 N WASHTENAW AVE,60647,1889
DELI/STARBUCK'S,11601 W TOUHY AVE,60666,1890
JR'S BAR,3923 CEDAR SPRINGS RD,75219,1891
BELLATRINO PIZZERIA & CUCINA,920 S HARWOOD ST #201,75201,1892
EATZI'S MEAT GRILL,6025 ROYAL LN #208,75230,1893
WHITE ROCK TX NUTRITION,10238 E NORTHWEST HWY,75238,1894
CHARLEY'S GRILLED SUBS,13350 DALLAS PKWY 3660,75240,1895
MILES DAVIS MAGNET ELEMENTARY,6740 S PAULINA,60636,1896
JAKE'S GAMEDAY,7215 SKILLMAN ST #300,75231,1897
KILWINS CHOCOLATES FUDGE AND ICE CREAM,310 S MICHIGAN AVE,60604,1898
FRESH MARKET,11601 W TOUHY AVE,60666,1899
FAT STRAWS,11810 PRESTON RD #150,75230,1900
ZIZI RAMEN & SUSHI ASIAN RESTAURANT,9711 PLANO RD #B,75238,1901
BISHOP CIDER COMPANY,509 N BISHOP AVE #C,75208,1902
THE BEVERLY CASTLE CENTER FOR EARLY CHILDHOOD LLC,10244 S LONGWOOD DR,60643,1903
BEANS & BAGEL,2601 W LELAND AVE,60625,1904
BEAT KITCHEN,600 E GRAND AVE,60611,1905
SAIGON PHO,3220-3222 W BRYN MAWR AVE,60659,1906
TARGET STORE # T-2079,2112 W PETERSON AVE,60659,1907
7-ELEVEN STORE #37026A,1634 N MARKET CENTER BLVD,75207,1908
EL PAISA COCINA MEXICANA,3617 FOREST LN,75234,1909
JUBILEE COMMUNITY CENTER,907 BANK ST,75223,1910
CRY WOLF,4422 GASTON AVE,75246,1911
LUBAVITCH MESIVTA OF CHICAGO,2756 W MORSE,60645,1912
RISTORANTE AGOSTINO,2817 N HARLEM AVE,60707,1913
BLAZE PIZZA,6550 N SHERIDAN RD,60626,1914
ENCANTO,8560 FIRESIDE DR,75217,1915
DAIRY QUEEN,1811 S BELTLINE RD,75253,1916
MCDONALD'S RESTAURANT,6950 GREENVILLE AVE,75231,1917
YINKRES NIGERIAN RESTAURANT,2407 W LUNT AVE,60645,1918
JUST A DASH FOOD SERVICE GROUP,8401 S Saginaw AVE,60617,1919
HALSTED WAY FOOD MART,7356 S HALSTED ST,60621,1920
TOM THUMB-STARBUCKS,2380 FIELD ST,75201,1921
DUNKIN DONUTS,223 W WASHINGTON ST,60606,1922
DASH OF SALT AND PEPPER,2201 N LINCOLN AVE,60614,1923
TAQUERIA EL HEREDERO II LLC,2624 W NORTH AVE,60647,1924
FAT CAT,4840 N BROADWAY,60640,1925
FRANKIE'S PIZZA BY THE SLICE,600 E GRAND AVE,60611,1926
CHICAGOALND COOKIE LLC LINCOLN PARK SERIES,3759 N RACINE AVE,60613,1927
NEONY,829 W DAVIS ST,75208,1928
MCCAMY ELEM CARROLLTON,3443 BRIARGROVE LN,75252,1929
NEW O'MALLEY'S,2720 S ZANG BLVD,75224,1930
TAMALERIA Y FRUTERIA PURO GUANAJUATO,2900 W DAVIS ST,75211,1931
SUBWAY,306 S RECORD ST,75201,1932
CARE-A-LOT E.L.C. II,5522 N MILWAUKEE AVE,60630,1933
TOM LEE'S CHOP SUEY,4660 N WESTERN AVE,60625,1934
REGGIO'S PIZZA III,120 W 87TH ST,60620,1935
CLUCK IT,2518 N LINCOLN AVE,60614,1936
HIGH DIVE / DANTE'S TAVERN,1936-1938 W CHICAGO AVE,60622,1937
GREEN STREET SMOKED MEATS/HIGH FIVE RAMEN/SAWADA C,112 N GREEN ST,60607,1938
MARIA'S TAP,5357 W BELMONT AVE,60641,1939
JAPANESE  TAMPOPO,6130 GREENVILLE AVE #100,75206,1940
ADMIRAL #4111 SUITES ADMIRAL KITCHEN,2500 VICTORY AVE ADML #4111,75201,1941
ADRIANA,3607 GREENVILLE AVE A,75206,1942
HILTON DALLAS PARK CITIES TX-BAR,5954 LUTHER LN #100,75225,1943
7-11 #18765,111 N CARROLL AVE,75226,1944
W HOTEL-BANQUET KITCHEN,2440 VICTORY PARK LN,75219,1945
TACOMBI,1442 N MILWAUKEE AVE,60622,1946
Claremont Academy,2300 W 64TH  ST (6400S),60636,1947
BURGER KING #17392,2345 S PULASKI RD,60623,1948
KHI'S GROCERY AND MINI MART,4115-17 W ROOSEVELT RD,60624,1949
ACE PIZZA 2,7108 S WABASH AVE,60619,1950
MCDONALD'S,9542 S HALSTED ST,60628,1951
SHRINERS HOSPITALS FOR CHILDREN,2211 N OAK PARK AVE,60707,1952
THE SHAMROCK CLUB,210 W KINZIE ST,60654,1953
MISERICORDIA BAKERY,6300 N RIDGE AVE,60660,1954
LA PATRONA,3046 W CERMAK RD,60623,1955
LOU MALNATI'S PIZZERIA,1120 N STATE ST,60610,1956
TACOLINGO,2301 N AKARD ST #270,75201,1957
A LA CARTE CAKES AND CATE,2750 NORTHAVEN RD #304,75220,1958
STARBUCKS,4901 MAPLE AVE,75219,1959
AFC SUSHI @ TOM THUMB #3570,7331 GASTON AVE,75214,1960
LITTLE KATANA,4525 COLE AVE #160,75205,1961
STANDARD PHO LLC,1014 S WESTERN AVE,60612,1962
TE'AMO BOBA BAR AND DESSERT CAFE,2943 N BROADWAY,60657,1963
TRINITY BASIN PREPARATORY 2ND FLOOR,855 E EIGHTH ST,75203,1964
CRAZY PHILLY,333 N CENTRAL AVE,60644,1965
HA GROCERY,3509 W CHICAGO AVE,60651,1966
STELLA'S FAST FOOD,2200 W IRVING PARK RD,60618,1967
ADORO FUSION KITCHEN + BAR,2509 W NORTH AVE,60647,1968
WENDY'S #1894,17981 PRESTON RD,75252,1969
Gin Sen,2062 N Damen AVE,60647,1970
HALSTED CHICKEN AND WAFFLES,1234 N HALSTED ST,60642,1971
OUR FOOD MART,3901 N KEDZIE AVE,60618,1972
PHILZ COFFEE,2323 N LINCOLN AVE,60614,1973
WILD HARE,2610 N HALSTED ST,60614,1974
ST. THOMAS OF CANTERBURY SCHOOL,5525 N MAGNOLIA AVE,60640,1975
VA LIFESTYLE,4733 S CICERO AVE,60632,1976
KITCHEN + KOCKTAILS BY KEVIN KELLEY,444 N WABASH AVE,60611,1977
La  DOLCE VITA CUCINA,5007-5009 W IRVING PARK RD,60641,1978
ST THOMAS SCHOOL,3741 ABRAMS RD,75214,1979
TOM THUMB/ STARBUCKS,7117 INWOOD RD,75209,1980
WILLIAMS FRIED CHICKEN,8502 S LANCASTER RD,75241,1981
EL POLLO REGIO,12107 ABRAMS RD,75243,1982
SABOR A MICHOACAN LLC,3420 W ILLINOIS AVE #600A,75211,1983
FAMILY DOLLAR #6050,6171 BONNIE VIEW RD,75241,1984
KROGER FC 06,4221 TELEPHONE RD,75241,1985
SAM & GERTIE'S / PORFIRIO D. F.,1303-1309 W WILSON AVE,60640,1986
Sushi Place,4701 W LAWRENCE AVE,60630,1987
THE ALLERTON HOTEL,701 N Michigan AVE,60611,1988
GUTHRIE'S CATERING,3001 GASTON AVE #B,75226,1989
SABAS VEGA INC.,1808 S ASHLAND AVE,60608,1990
"IT TAKES A VILLAGE ON WABASH, LLC",1020 S WABASH AVE,60605,1991
THE BLACK BARREL TAVERN,1061 W MADISON ST,60607,1992
WOW BAO,2806 N CLARK ST,60657,1993
ALMITA SUPER MARKET,5957 N CLARK ST,60660,1994
ZAPOTLAN INC.,3923-3925 S KEDZIE AVE,60632,1995
CENTER FOR DISCOVERY,7450 N SHERIDAN RD,60626,1996
CORNER BAKERY CAFE,120 S LA SALLE ST,60603,1997
HOPEWELL BREWING COMPANY,2760 N MILWAUKEE AVE,60647,1998
Chicago's Pizza,3114 N LINCOLN AVE,60657,1999
CHILDRENS LEARNING PLACE,3111-3135 W FULLERTON AVE,60647,2000
LA MICHOACANA ARMITAGE T.J. LLC,4357-4359 W ARMITAGE AVE,60639,2001
"MR. TACO MEX, INC.",10656 S TORRENCE AVE,60617,2002
JEWEL FOOD STORE #3262,4660 W IRVING PARK RD,60641,2003
INDIGO HOSPITALITY LLC,660 N ORLEANS ST,60654,2004
ARRM CONOCO MART #6,3308 FORT WORTH AVE,75211,2005
BROTHERHOOD FOOD MART,2803 LAGOW ST,75210,2006
MCM ELEGENT HOTEL BAR,2320 W NORTHWEST HWY,75220,2007
HOUNDSTOOTH COFFEE,9730 N CENTRAL EXPW,75231,2008
LA NUEVA FRESH & HOT,9625 WEBB CHAPEL RD #200,75220,2009
DRAKES DALLAS,5007 W LOVERS LN,75209,2010
SAN MARTIN BAKERY,3120 MCKINNEY AVE,75204,2011
KFC,5877 SAMUELL BLVD,75228,2012
WINGSTOP,5535 W LOVERS LN #B,75209,2013
EVA CAFE,12404 PARK CENTRAL DR #110,75251,2014
SUBWAY,3235 W ADDISON ST,60618,2015
D G BURNETT ELEMENTARY - AREA C,3200 KINKAID DR #C,75220,2016
AQUA COCKTAIL RESTAURANT,2143 JOE FIELD RD,75229,2017
TOM THUMB #3560 / FISH,8698 SKILLMAN ST,75243,2018
FAMILY DOLLAR #1574,3129 GRAND AVE,75215,2019
CRABPOT OXTER BAR,601 FORT WORTH AVE,75208,2020
FALAFEL JOINT INC,6814 W NORTH AVE,60707,2021
HAMPTON INN AND HOMEWOOD SUITES CHICAGODOWNTOWN/MA,150-160 E HURON ST,60611,2022
SUBWAY 10266,3125 S ASHLAND AVE,60608,2023
"AMAZING GRACE KIDS PALACE,INC.",2368 E 69TH ST,60649,2024
JOHN C. BURROUGHS ELEMENTARY,3542 S Washtenaw,60632,2025
SOUTHSIDE SHRIMP,10410 S KEDZIE AVE,60655,2026
COOPER ELEMENTARY,1645 W 18th Place(1832S),60608,2027
PANDA EXPRESS,15204 MONTFORT DR,75248,2028
"LA MICHOACANA BONITA, INC",10533 S EWING AVE,60617,2029
CORK AND KERRY ON 33RD,3258 S PRINCETON AVE,60616,2030
DRAGON DEL MAGUEY,3552-3554 N PULASKI RD,60641,2031
ELLEN'S SOUTHERN KITCHEN,1701 N MARKET ST #130,75202,2032
THE TRADITION-PRESTONWOOD,15250 PRESTONWOOD BLVD,75248,2033
MIDWAY BEVERAGE,19019 MIDWAY RD,75287,2034
BODHI,1800 S JEFFERSON ST,60616,2035
CORNERSTONE CAFE,2753 N WESTERN AVE,60647,2036
JJ FISH CHICKEN FIRE/BABA'S GRILL & SEAFOOD MART,7 E 111TH ST,60628,2037
Brown Acad.,12607 S Union (700W),60628,2038
New Delta Restaurant,3205 N CICERO AVE,60641,2039
BURGER KING RESTAURANT,7523 N CLARK ST,60626,2040
THE GRAY,39 S LA SALLE ST,60603,2041
SWEETGREEN,900 W NORTH AVE,60614,2042
ROSA ISELA TACOS Y MAS,2551 W FULLERTON AVE,60647,2043
DOUBLETREE 82FIFTY RESTAURANT,8250 N CENTRAL EXPW,75206,2044
STREETS FINE CHICKEN,5211 FOREST LN #108,75244,2045
SABLON CHOCOLATE LOUNGE,3839 MCKINNEY AVE #157,75204,2046
YOUR ORGANIC INNER G,8259 S KEDZIE AVE,60652,2047
Jimmy Johns,4021 N MILWAUKEE AVE,60641,2048
WHEAT ' S END CAFE,2873-2875 N BROADWAY,60657,2049
ADEN POULTRY,2731 W LAWRENCE AVE,60625,2050
"Haley, Alex",11411 S Eggleston (432W),60628,2051
HOME2 SUITES CHICAGO RIVER NORTH,110 W HURON ST,60654,2052
ARAMARK@LOYOLA HALAS CAFE,6458 N WINTHROP AVE,60626,2053
JOLLIBEE,116 S MICHIGAN AVE,60603,2054
TAQUERIA PICAZO,9710 S COMMERCIAL AVE,60617,2055
ZERO DEGREES KARAOKE BAR LLC,453 W 24TH ST,60616,2056
BLU'S,17630 PRESTON RD,75252,2057
"CANELLS CAKERY, LLC",3911 S LANCASTER RD,75216,2058
LOTS OF LOVE NFP,1013-1017 W 79TH ST,60620,2059
JUNGMAN ELEMENTARY,1746 S Miller (1030W),60608,2060
AL FOOD MART/ GROCERY,7150 CHAUCER PL #108,75232,2061
THE MERCURY GRILL,11909 PRESTON RD #1418,75230,2062
BARTOLOME DE LAS CASAS CHARTER SCHOOL,1641 W 16TH ST,60608,2063
KING SMOKES,1232 N MILWAUKEE AVE,60622,2064
PRAIRIELAND MONTESSORI,3652 N LINCOLN AVE,60613,2065
DOLLAR GENERAL,6905 LAKE JUNE RD,75217,2066
CIRCLE K EXPRESS,9616 AUDELIA RD,75238,2067
WESTERN FOOD & GROCERY,1358 N WESTERN AVE,60622,2068
AGAMI JAPANESE RESTAURANT,4706-4712 N BROADWAY,60640,2069
POTBELLY SANDWICH WORKS,8300 S HOLLAND RD,60620,2070
MCDONALD'S,2609 S KEDZIE AVE,60623,2071
JOHN AUDUBON ELEMENTARY SCHOOL,3500 N Hoyne,60618,2072
EMECHE CAKERY & CAFE,3453 S PRAIRIE AVE,60616,2073
FLYING J,7425 BONNIE VIEW RD,75241,2074
ANA'S RESTAURANT COMIDA MEXICANA LLC,4626 MAPLE AVE,75219,2075
TIGER MART #81 / TACO CASINA,2050 N WESTMORELAND RD #100,75211,2076
FUJISAN SUSHI,12000 MCCREE RD,75238,2077
J'S MINI MART,9595 SCYENE RD,75227,2078
DALLUL E AFRICAN RESTAURANT,13021 COIT RD #98,75240,2079
